"Date","Cancer Site","Stage","Observed Count","Proportion (where stage known)","Proportion of total","Rolling Average","Rolling Proportion","LowerCI (rolling average)","Upper (rolling average)"
2023-09-01,"All Cancers Combined","Total",21629,NA,NA,21882.3333333333,1,NA,NA
2023-09-01,"All Cancers Combined","TotalKnown",17722,NA,NA,17580.0833333333,NA,NA,NA
2023-09-01,"All Cancers Combined","Early stages (I+II)",10166,0.573637286987925,0.470017106662351,10110.8333333333,0.462054625496976,56.7807205994636,58.2419968231679
2023-09-01,"All Cancers Combined","Late stages (III+IV)",7556,0.426362713012075,0.349345785750613,7469.25,0.341336999405913,41.7580031768321,43.2192794005364
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Stage I",2908,0.444648318042813,0.370918367346939,2794.41666666667,0.362464059493698,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Stage II",2046,0.312844036697248,0.260969387755102,2007.58333333333,0.260403830771559,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Stage III",844,0.129051987767584,0.10765306122449,816.666666666667,0.105929913310418,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Stage IV",742,0.113455657492355,0.0946428571428571,717.25,0.0930345677410986,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Unknown stage",1300,NA,0.165816326530612,1373.58333333333,0.178167628683226,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Total",7840,NA,NA,7709.5,1,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","TotalKnown",6540,NA,NA,6335.91666666667,NA,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Early stages (I+II)",4954,0.757492354740061,0.631887755102041,4802,0.622867890265257,74.7199738875491,76.8290484670238
2023-09-01,"All Cancers Combined (excluding Lung and Prostate)","Late stages (III+IV)",1586,0.242507645259939,0.202295918367347,1533.91666666667,0.198964481051517,23.1709515329762,25.2800261124509
2023-09-01,"All Cancers Combined (excluding Lung)","Stage I",4258,0.419218273112139,0.356556690671579,4256.25,0.350178946069357,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Stage II",2631,0.259033179088313,0.220314855133144,2592.91666666667,0.213329768124289,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Stage III",1882,0.185290932361918,0.157595042706414,1941.5,0.159735077543297,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Stage IV",1386,0.136457615437629,0.116060961313013,1368.66666666667,0.112605756441373,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Unknown stage",1785,NA,0.14947245017585,1995.16666666667,0.164150451821685,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Total",11942,NA,NA,12154.5,1,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","TotalKnown",10157,NA,NA,10159.3333333333,NA,NA,NA
2023-09-01,"All Cancers Combined (excluding Lung)","Early stages (I+II)",6889,0.678251452200453,0.576871545804723,6849.16666666667,0.563508714193646,66.4996778800479,68.3221181863949
2023-09-01,"All Cancers Combined (excluding Lung)","Late stages (III+IV)",3268,0.321748547799547,0.273656004019427,3310.16666666667,0.27234083398467,31.6778818136051,33.5003221199521
2023-09-01,"All Cancers Combined (excluding Prostate)","Stage I",3653,0.38911376224968,0.331187669990934,3537.91666666667,0.325006889793919,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Stage II",2282,0.243076267575628,0.206890299184044,2239.58333333333,0.205736901736228,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Stage III",1435,0.152854708138049,0.130099728014506,1396.08333333333,0.12824968613161,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Stage IV",2018,0.214955262036643,0.182955575702629,1961.83333333333,0.180221698257648,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Unknown stage",1642,NA,0.148866727107888,1750.25,0.160784824080595,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Total",11030,NA,NA,10885.6666666667,1,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","TotalKnown",9388,NA,NA,9135.41666666667,NA,NA,NA
2023-09-01,"All Cancers Combined (excluding Prostate)","Early stages (I+II)",5935,0.632190029825309,0.538077969174977,5777.5,0.530743791530147,62.2488084754084,64.2258057669189
2023-09-01,"All Cancers Combined (excluding Prostate)","Late stages (III+IV)",3453,0.367809970174691,0.313055303717135,3357.91666666667,0.308471384389258,35.7741942330811,37.7511915245916
2023-09-01,"Bladder","Stage I",197,0.469047619047619,0.279036827195467,208.666666666667,0.264777413556096,NA,NA
2023-09-01,"Bladder","Stage II",140,0.333333333333333,0.198300283286119,162.166666666667,0.205773501110289,NA,NA
2023-09-01,"Bladder","Stage III",57,0.135714285714286,0.0807365439093484,65.5,0.0831130379612985,NA,NA
2023-09-01,"Bladder","Stage IV",26,0.0619047619047619,0.0368271954674221,37.5833333333333,0.0476895421380988,NA,NA
2023-09-01,"Bladder","Unknown stage",286,NA,0.405099150141643,314.166666666667,0.398646505234218,NA,NA
2023-09-01,"Bladder","Total",706,NA,NA,788.083333333333,1,NA,NA
2023-09-01,"Bladder","TotalKnown",420,NA,NA,473.916666666667,NA,NA,NA
2023-09-01,"Bladder","Early stages (I+II)",337,0.802380952380952,0.477337110481586,370.833333333333,0.470550914666385,74.3151828938034,81.7278199806884
2023-09-01,"Bladder","Late stages (III+IV)",83,0.197619047619048,0.117563739376771,103.083333333333,0.130802580099397,18.2721800193116,25.6848171061966
2023-09-01,"Blood","Stage I",96,0.169014084507042,0.0901408450704225,85.5833333333333,0.0825098417289307,NA,NA
2023-09-01,"Blood","Stage II",100,0.176056338028169,0.0938967136150235,88.3333333333333,0.0851610829918856,NA,NA
2023-09-01,"Blood","Stage III",133,0.234154929577465,0.124882629107981,106.75,0.10291636538925,NA,NA
2023-09-01,"Blood","Stage IV",239,0.420774647887324,0.224413145539906,225.666666666667,0.217562464850968,NA,NA
2023-09-01,"Blood","Unknown stage",497,NA,0.466666666666667,530.916666666667,0.511850245038965,NA,NA
2023-09-01,"Blood","Total",1065,NA,NA,1037.25,1,NA,NA
2023-09-01,"Blood","TotalKnown",568,NA,NA,506.333333333333,NA,NA,NA
2023-09-01,"Blood","Early stages (I+II)",196,0.345070422535211,0.184037558685446,173.916666666667,0.167670924720816,30.3437889782816,38.5884275017229
2023-09-01,"Blood","Late stages (III+IV)",372,0.654929577464789,0.349295774647887,332.416666666667,0.320478830240219,61.4115724982771,69.6562110217184
2023-09-01,"Bowel","Stage I",658,0.241822859242925,0.205240174672489,625.583333333333,0.195882475733222,NA,NA
2023-09-01,"Bowel","Stage II",665,0.244395442851893,0.207423580786026,679.25,0.212686567164179,NA,NA
2023-09-01,"Bowel","Stage III",881,0.323778022785741,0.2747972551466,849.333333333333,0.265943012211669,NA,NA
2023-09-01,"Bowel","Stage IV",517,0.190003675119441,0.16126013724267,502.083333333333,0.15721219079428,NA,NA
2023-09-01,"Bowel","Unknown stage",485,NA,0.151278852152215,537.416666666667,0.16827575409665,NA,NA
2023-09-01,"Bowel","Total",3206,NA,NA,3193.66666666667,1,NA,NA
2023-09-01,"Bowel","TotalKnown",2721,NA,NA,2656.25,NA,NA,NA
2023-09-01,"Bowel","Early stages (I+II)",1323,0.486218302094818,0.412663755458515,1304.83333333333,0.408569042897401,47.2246244093198,51.0241826691412
2023-09-01,"Bowel","Late stages (III+IV)",1398,0.513781697905182,0.43605739238927,1351.41666666667,0.423155203005949,48.9758173308588,52.7753755906802
2023-09-01,"Breast","Stage I",1262,0.395735340232048,0.330280031405391,1358.25,0.343751977222398,NA,NA
2023-09-01,"Breast","Stage II",1400,0.439009093759799,0.366396231353049,1413,0.357608351787409,NA,NA
2023-09-01,"Breast","Stage III",360,0.112888052681091,0.0942161737764983,343.583333333333,0.0869556047664241,NA,NA
2023-09-01,"Breast","Stage IV",167,0.0523675133270618,0.0437058361685423,158.416666666667,0.0400927976378783,NA,NA
2023-09-01,"Breast","Unknown stage",632,NA,0.165401727296519,678,0.171591268585891,NA,NA
2023-09-01,"Breast","Total",3821,NA,NA,3951.25,1,NA,NA
2023-09-01,"Breast","TotalKnown",3189,NA,NA,3273.25,NA,NA,NA
2023-09-01,"Breast","Early stages (I+II)",2662,0.834744433991847,0.69667626275844,2771.25,0.701360329009807,83.3885449645838,85.8573100417523
2023-09-01,"Breast","Late stages (III+IV)",527,0.165255566008153,0.137922009945041,502,0.127048402404302,14.1426899582477,16.6114550354162
2023-09-01,"Cervical","Stage I",80,0.516129032258065,0.423280423280423,86.75,0.430521091811414,NA,NA
2023-09-01,"Cervical","Stage II",23,0.148387096774194,0.121693121693122,24.75,0.122828784119107,NA,NA
2023-09-01,"Cervical","Stage III",25,0.161290322580645,0.132275132275132,33.9166666666667,0.168320926385442,NA,NA
2023-09-01,"Cervical","Stage IV",27,0.174193548387097,0.142857142857143,23.25,0.115384615384615,NA,NA
2023-09-01,"Cervical","Unknown stage",34,NA,0.17989417989418,32.8333333333333,0.162944582299421,NA,NA
2023-09-01,"Cervical","Total",189,NA,NA,201.5,1,NA,NA
2023-09-01,"Cervical","TotalKnown",155,NA,NA,168.666666666667,NA,NA,NA
2023-09-01,"Cervical","Early stages (I+II)",103,0.664516129032258,0.544973544973545,111.5,0.553349875930521,58.6754018845625,72.8206990555142
2023-09-01,"Cervical","Late stages (III+IV)",52,0.335483870967742,0.275132275132275,57.1666666666667,0.283705541770058,27.1793009444858,41.3245981154375
2023-09-01,"Colon","Stage I",422,0.21990620114643,0.184844502847131,391.583333333333,0.175172413793103,NA,NA
2023-09-01,"Colon","Stage II",502,0.261594580510683,0.219886114761279,515.416666666667,0.230568499534017,NA,NA
2023-09-01,"Colon","Stage III",620,0.323084940072955,0.271572492334647,580.333333333333,0.259608574091333,NA,NA
2023-09-01,"Colon","Stage IV",375,0.195414278269932,0.164257555847569,359.25,0.160708294501398,NA,NA
2023-09-01,"Colon","Unknown stage",364,NA,0.159439334209374,388.833333333333,0.173942218080149,NA,NA
2023-09-01,"Colon","Total",2283,NA,NA,2235.41666666667,1,NA,NA
2023-09-01,"Colon","TotalKnown",1919,NA,NA,1846.58333333333,NA,NA,NA
2023-09-01,"Colon","Early stages (I+II)",924,0.481500781657113,0.40473061760841,907,0.40574091332712,46.8417751610558,51.3973679010406
2023-09-01,"Colon","Late stages (III+IV)",995,0.518499218342887,0.435830048182216,939.583333333333,0.420316868592731,48.6026320989594,53.1582248389442
2023-09-01,"Gynaecological","Stage I",613,0.563419117647059,0.454074074074074,607.416666666667,0.44159699503211,NA,NA
2023-09-01,"Gynaecological","Stage II",90,0.0827205882352941,0.0666666666666667,91.5833333333333,0.0665818490245971,NA,NA
2023-09-01,"Gynaecological","Stage III",212,0.194852941176471,0.157037037037037,222.333333333333,0.161638192172543,NA,NA
2023-09-01,"Gynaecological","Stage IV",173,0.159007352941176,0.128148148148148,170.666666666667,0.124076093541742,NA,NA
2023-09-01,"Gynaecological","Unknown stage",262,NA,0.194074074074074,283.5,0.206106870229008,NA,NA
2023-09-01,"Gynaecological","Total",1350,NA,NA,1375.5,1,NA,NA
2023-09-01,"Gynaecological","TotalKnown",1088,NA,NA,1092,NA,NA,NA
2023-09-01,"Gynaecological","Early stages (I+II)",703,0.646139705882353,0.520740740740741,699,0.508178844056707,61.1196954321857,66.8040518888279
2023-09-01,"Gynaecological","Late stages (III+IV)",385,0.353860294117647,0.285185185185185,393,0.285714285714286,33.1959481111721,38.8803045678143
2023-09-01,"Hodgkin Lymphoma","Stage I",7,0.0804597701149425,0.0507246376811594,9,0.0636417206835592,NA,NA
2023-09-01,"Hodgkin Lymphoma","Stage II",32,0.367816091954023,0.231884057971014,29.5,0.208603417796111,NA,NA
2023-09-01,"Hodgkin Lymphoma","Stage III",20,0.229885057471264,0.144927536231884,16.4166666666667,0.116087212728344,NA,NA
2023-09-01,"Hodgkin Lymphoma","Stage IV",28,0.32183908045977,0.202898550724638,27,0.190925162050678,NA,NA
2023-09-01,"Hodgkin Lymphoma","Unknown stage",51,NA,0.369565217391304,59.5,0.420742486741308,NA,NA
2023-09-01,"Hodgkin Lymphoma","Total",138,NA,NA,141.416666666667,1,NA,NA
2023-09-01,"Hodgkin Lymphoma","TotalKnown",87,NA,NA,81.9166666666667,NA,NA,NA
2023-09-01,"Hodgkin Lymphoma","Early stages (I+II)",39,0.448275862068966,0.282608695652174,38.5,0.27224513847967,36.5693241330645,57.6974970704944
2023-09-01,"Hodgkin Lymphoma","Late stages (III+IV)",48,0.551724137931034,0.347826086956522,43.4166666666667,0.307012374779022,42.3025029295056,63.4306758669355
2023-09-01,"Kidney","Stage I",270,0.520231213872832,0.36096256684492,262.833333333333,0.338884710433007,NA,NA
2023-09-01,"Kidney","Stage II",34,0.0655105973025048,0.0454545454545455,45.25,0.0583431825507682,NA,NA
2023-09-01,"Kidney","Stage III",131,0.252408477842004,0.175133689839572,128.25,0.165359406898034,NA,NA
2023-09-01,"Kidney","Stage IV",84,0.161849710982659,0.112299465240642,93.8333333333333,0.120984205436768,NA,NA
2023-09-01,"Kidney","Unknown stage",229,NA,0.306149732620321,245.416666666667,0.316428494681423,NA,NA
2023-09-01,"Kidney","Total",748,NA,NA,775.583333333333,1,NA,NA
2023-09-01,"Kidney","TotalKnown",519,NA,NA,530.166666666667,NA,NA,NA
2023-09-01,"Kidney","Early stages (I+II)",304,0.585741811175337,0.406417112299465,308.083333333333,0.397227892983776,53.8673064090342,62.2373174525433
2023-09-01,"Kidney","Late stages (III+IV)",215,0.414258188824663,0.287433155080214,222.083333333333,0.286343612334802,37.7626825474567,46.1326935909658
2023-09-01,"Lung","Stage I",745,0.261587078651685,0.233542319749216,743.5,0.234087212048066,NA,NA
2023-09-01,"Lung","Stage II",236,0.0828651685393258,0.0739811912225705,232,0.073044025817285,NA,NA
2023-09-01,"Lung","Stage III",591,0.20751404494382,0.185266457680251,579.416666666667,0.18242640499554,NA,NA
2023-09-01,"Lung","Stage IV",1276,0.448033707865169,0.4,1244.58333333333,0.391850763498977,NA,NA
2023-09-01,"Lung","Unknown stage",342,NA,0.107210031347962,376.666666666667,0.118591593640132,NA,NA
2023-09-01,"Lung","Total",3190,NA,NA,3176.16666666667,1,NA,NA
2023-09-01,"Lung","TotalKnown",2848,NA,NA,2799.5,NA,NA,NA
2023-09-01,"Lung","Early stages (I+II)",981,0.344452247191011,0.307523510971787,975.5,0.307131237865351,33.1023265725763,36.6302225134367
2023-09-01,"Lung","Late stages (III+IV)",1867,0.655547752808989,0.585266457680251,1824,0.574277168494516,63.3697774865633,66.8976734274237
2023-09-01,"Melanoma Skin","Stage I",976,0.681564245810056,0.60772104607721,766.666666666667,0.566991248613337,NA,NA
2023-09-01,"Melanoma Skin","Stage II",385,0.268854748603352,0.23972602739726,324.083333333333,0.239677061506225,NA,NA
2023-09-01,"Melanoma Skin","Stage III",59,0.0412011173184358,0.0367372353673724,64.4166666666667,0.0476395907802293,NA,NA
2023-09-01,"Melanoma Skin","Stage IV",12,0.00837988826815642,0.0074719800747198,24.8333333333333,0.0183655860963885,NA,NA
2023-09-01,"Melanoma Skin","Unknown stage",174,NA,0.108343711083437,172.166666666667,0.127326513003821,NA,NA
2023-09-01,"Melanoma Skin","Total",1606,NA,NA,1352.16666666667,1,NA,NA
2023-09-01,"Melanoma Skin","TotalKnown",1432,NA,NA,1180,NA,NA,NA
2023-09-01,"Melanoma Skin","Early stages (I+II)",1361,0.950418994413408,0.847447073474471,1090.75,0.806668310119561,90.7862450048642,93.8112315016321
2023-09-01,"Melanoma Skin","Late stages (III+IV)",71,0.0495810055865922,0.0442092154420922,89.25,0.0660051768766178,6.18876849836785,9.21375499513583
2023-09-01,"Non-Hodgkin Lymphoma","Stage I",75,0.16629711751663,0.0882352941176471,68.1666666666667,0.0822689329176305,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Stage II",65,0.144124168514412,0.0764705882352941,56.8333333333333,0.0685909685205672,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Stage III",113,0.250554323725055,0.132941176470588,88.75,0.10711053002112,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Stage IV",198,0.439024390243902,0.232941176470588,188.333333333333,0.227295584833551,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Unknown stage",399,NA,0.469411764705882,426.5,0.514733983707131,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Total",850,NA,NA,828.583333333333,1,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","TotalKnown",451,NA,NA,402.083333333333,NA,NA,NA
2023-09-01,"Non-Hodgkin Lymphoma","Early stages (I+II)",140,0.310421286031042,0.164705882352941,125,0.150859901438198,26.7608368813507,35.773273802969
2023-09-01,"Non-Hodgkin Lymphoma","Late stages (III+IV)",311,0.689578713968958,0.365882352941176,277.083333333333,0.334406114854672,64.226726197031,73.2391631186493
2023-09-01,"Oesophageal","Stage I",30,0.0496688741721854,0.0412654745529574,28.0833333333333,0.0402291989972544,NA,NA
2023-09-01,"Oesophageal","Stage II",139,0.230132450331126,0.191196698762036,140.333333333333,0.201026620508535,NA,NA
2023-09-01,"Oesophageal","Stage III",154,0.254966887417219,0.211829436038514,140.916666666667,0.201862241852692,NA,NA
2023-09-01,"Oesophageal","Stage IV",281,0.46523178807947,0.386519944979367,257.75,0.369225259639489,NA,NA
2023-09-01,"Oesophageal","Unknown stage",123,NA,0.169188445667125,131,0.187656679002029,NA,NA
2023-09-01,"Oesophageal","Total",727,NA,NA,698.083333333333,1,NA,NA
2023-09-01,"Oesophageal","TotalKnown",604,NA,NA,567.083333333333,NA,NA,NA
2023-09-01,"Oesophageal","Early stages (I+II)",169,0.279801324503311,0.232462173314993,168.416666666667,0.24125581950579,26.084775843844,33.585919287244
2023-09-01,"Oesophageal","Late stages (III+IV)",435,0.720198675496689,0.598349381017882,398.666666666667,0.571087501492181,66.414080712756,73.915224156156
2023-09-01,"Oesophago-gastric","Stage I",57,0.0685920577617329,0.0536218250235183,62.0833333333333,0.0602409638554217,NA,NA
2023-09-01,"Oesophago-gastric","Stage II",171,0.205776173285199,0.160865475070555,178.916666666667,0.17360718039945,NA,NA
2023-09-01,"Oesophago-gastric","Stage III",213,0.256317689530686,0.200376293508937,186.333333333333,0.180803751920433,NA,NA
2023-09-01,"Oesophago-gastric","Stage IV",390,0.469314079422383,0.366886171213547,363.333333333333,0.352551144174012,NA,NA
2023-09-01,"Oesophago-gastric","Unknown stage",232,NA,0.218250235183443,239.916666666667,0.232796959650683,NA,NA
2023-09-01,"Oesophago-gastric","Total",1063,NA,NA,1030.58333333333,1,NA,NA
2023-09-01,"Oesophago-gastric","TotalKnown",831,NA,NA,790.666666666667,NA,NA,NA
2023-09-01,"Oesophago-gastric","Early stages (I+II)",228,0.274368231046931,0.214487300094073,241,0.233848144254872,27.3727544762666,33.7772128098041
2023-09-01,"Oesophago-gastric","Late stages (III+IV)",603,0.725631768953069,0.567262464722484,549.666666666667,0.533354896094445,66.222787190196,72.6272455237334
2023-09-01,"Ovarian","Stage I",105,0.318181818181818,0.231277533039648,103.666666666667,0.220489188231124,NA,NA
2023-09-01,"Ovarian","Stage II",19,0.0575757575757576,0.0418502202643172,23.4166666666667,0.0498050336760014,NA,NA
2023-09-01,"Ovarian","Stage III",105,0.318181818181818,0.231277533039648,109.75,0.233427862460121,NA,NA
2023-09-01,"Ovarian","Stage IV",101,0.306060606060606,0.222466960352423,96.8333333333333,0.205955334987593,NA,NA
